nohup: ignoring input
2025-09-19 22:09:32,637 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed.
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_11-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_12-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_13-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_14-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_15-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_16-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_17-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_18-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_19-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_20-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_21-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_22-00-00.parquet



nohup: ignoring input
2025-09-20 16:08:07,058 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_00-00-00.parquet.
2025-09-20 16:08:47,810 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_01-00-00.parquet.
2025-09-20 16:09:24,177 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_02-00-00.parquet.
2025-09-20 16:09:50,473 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_03-00-00.parquet.
2025-09-20 16:10:30,252 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_04-00-00.parquet.
2025-09-20 16:11:06,346 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_05-00-00.parquet.
2025-09-20 16:11:40,823 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_06-00-00.parquet.
2025-09-20 16:12:21,025 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_07-00-00.parquet.
2025-09-20 16:13:01,235 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_08-00-00.parquet.
2025-09-20 16:13:41,673 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_09-00-00.parquet.
2025-09-20 16:14:34,979 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_10-00-00.parquet.
2025-09-20 16:16:08,257 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_11-00-00.parquet.
2025-09-20 16:18:06,289 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_12-00-00.parquet.
2025-09-20 16:19:36,344 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_13-00-00.parquet.
2025-09-20 16:21:33,824 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_14-00-00.parquet.
2025-09-20 16:23:31,427 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_15-00-00.parquet.
2025-09-20 16:25:10,366 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_16-00-00.parquet.
2025-09-20 16:27:17,396 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_17-00-00.parquet.
2025-09-20 16:29:32,051 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_18-00-00.parquet.
2025-09-20 16:31:39,354 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_19-00-00.parquet.
2025-09-20 16:34:06,046 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_20-00-00.parquet.
2025-09-20 16:36:01,543 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_21-00-00.parquet.
2025-09-20 16:36:53,014 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_22-00-00.parquet.
2025-09-20 16:37:32,455 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_23-00-00.parquet.
2025-09-20 16:38:07,515 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_00-00-00.parquet.
2025-09-20 16:38:36,135 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_01-00-00.parquet.
2025-09-20 16:39:15,670 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_02-00-00.parquet.
2025-09-20 16:39:55,646 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_03-00-00.parquet.
2025-09-20 16:40:34,243 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_04-00-00.parquet.
2025-09-20 16:41:13,466 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_05-00-00.parquet.
2025-09-20 16:41:53,392 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_06-00-00.parquet.
2025-09-20 16:42:33,644 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_07-00-00.parquet.
2025-09-20 16:42:57,187 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_08-00-00.parquet.
2025-09-20 16:43:36,567 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_09-00-00.parquet.
2025-09-20 16:44:29,672 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_10-00-00.parquet.
2025-09-20 16:45:52,302 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_11-00-00.parquet.
2025-09-20 16:47:32,335 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_12-00-00.parquet.
2025-09-20 16:49:34,016 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_13-00-00.parquet.
2025-09-20 16:50:57,884 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_14-00-00.parquet.
2025-09-20 16:52:42,940 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_15-00-00.parquet.
2025-09-20 16:53:59,954 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_16-00-00.parquet.
2025-09-20 16:56:02,297 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_17-00-00.parquet.
2025-09-20 16:58:19,249 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_18-00-00.parquet.
2025-09-20 17:00:45,739 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_19-00-00.parquet.
2025-09-20 17:03:09,491 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_20-00-00.parquet.
2025-09-20 17:04:35,946 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_21-00-00.parquet.
2025-09-20 17:05:25,870 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_22-00-00.parquet.
2025-09-20 17:05:52,199 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-07, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_23-00-00.parquet.
2025-09-20 17:06:28,485 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_00-00-00.parquet.
2025-09-20 17:07:07,845 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_01-00-00.parquet.
2025-09-20 17:07:47,388 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_02-00-00.parquet.
2025-09-20 17:08:22,736 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_03-00-00.parquet.
2025-09-20 17:09:01,939 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_04-00-00.parquet.
2025-09-20 17:09:40,299 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_05-00-00.parquet.
2025-09-20 17:10:19,742 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_06-00-00.parquet.
2025-09-20 17:10:59,626 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_07-00-00.parquet.
2025-09-20 17:11:38,475 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_08-00-00.parquet.
2025-09-20 17:12:18,128 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_09-00-00.parquet.
2025-09-20 17:13:02,775 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_10-00-00.parquet.
2025-09-20 17:14:40,149 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_11-00-00.parquet.
2025-09-20 17:16:37,922 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_12-00-00.parquet.
2025-09-20 17:18:40,763 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_13-00-00.parquet.
2025-09-20 17:20:39,954 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_14-00-00.parquet.
2025-09-20 17:22:39,732 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_15-00-00.parquet.
2025-09-20 17:24:38,727 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_16-00-00.parquet.
2025-09-20 17:26:45,068 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_17-00-00.parquet.
2025-09-20 17:28:16,487 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_18-00-00.parquet.
2025-09-20 17:30:27,264 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_19-00-00.parquet.
2025-09-20 17:32:18,212 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-08, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_20-00-00.parquet.
2025-09-20 17:33:58,070 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-09, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_06-00-00.parquet.
2025-09-20 17:34:18,026 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-09, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_07-00-00.parquet.
2025-09-20 17:34:57,511 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-09, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_08-00-00.parquet.
2025-09-20 17:35:36,386 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-09, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_09-00-00.parquet.
2025-09-20 17:36:27,352 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-09, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_10-00-00.parquet.
2025-09-20 17:38:04,013 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-09, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_11-00-00.parquet.
2025-09-20 17:40:00,819 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-09, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_12-00-00.parquet.
2025-09-20 17:42:03,751 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-09, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_13-00-00.parquet.
2025-09-20 17:43:56,654 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-09, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_14-00-00.parquet.
2025-09-20 17:45:53,641 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-09, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_15-00-00.parquet.
2025-09-20 17:47:52,574 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-09, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_16-00-00.parquet.
2025-09-20 17:49:58,735 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-09, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_17-00-00.parquet.
2025-09-20 17:52:14,897 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-09, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_18-00-00.parquet.
2025-09-20 17:54:17,655 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-10, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_05-00-00.parquet.
2025-09-20 17:54:33,079 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-10, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_06-00-00.parquet.
2025-09-20 17:55:02,467 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-10, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_07-00-00.parquet.
2025-09-20 17:55:42,433 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-10, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_08-00-00.parquet.
